B17-F172M-00,,10,,120,,,7,80,100,30,1,1,,,,,5,20,,,50,,100,130,1,10,1706,13,0,20,3,44,0
BBK-H3320-00,,,,,,,,,,,,,,,,,,7,142,13,11,10,109,3,5,16,10,12,109,2,5,1,2
1VB-F5168-00-33,55,50,,5,,1,5,6,,1,22,23,6,2,48,29,,2,50,90,53,,4,,,40,40,2,100,0,1,0,2
90201-10118,10,,,,,,,,10,,,6,2,,,,,,,50,,2,200,,4,60,200,0,0,50,100,10,1000
45P-E1496-00,,20,1,150,30,1,,,,130,36,202,100,200,40,60,30,35,120,,,,,,,30,192,0,0,0,0,0,200
97007-06020,,,,,,,,,500,,100,,,,,,,,10,300,,,5,,,,349,0,0,0,0,0,0
2SX-H591A-00,51,12,32,15,20,16,50,53,45,34,1,102,,,,42,,60,65,60,12,30,10,4,30,2,3,32,3,14,10,115,32
BBK-H3310-00,,,,,,,,,,,,,,,,,,7,142,13,11,10,109,3,5,15,11,10,109,2,6,1,2
4UV-F0000-12,,160,,100,,,60,,50,40,,70,2,,60,,,,,,,100,30,40,40,45,15,0,0,0,0,0,0
90208-17032,,,,,300,100,20,,10,,30,300,,100,7,,10,,30,20,,70,100,35,,42,0,100,0,0,15,0,0
55D-F6143-10-P3,35,100,22,21,20,70,20,,,20,225,,3,20,20,50,,220,2,20,2,,,,,,0,0,0,20,20,0,0
90201-12019,,90,51,5,75,,3,50,100,30,,151,,50,60,,50,100,1,3,20,58,,10,1,10,0,0,0,80,100,3,5
B5V-E6150-00,,,,6,82,1,40,35,36,130,60,30,30,30,72,,,61,30,4,,61,32,20,3,30,131,30,30,181,0,30,0
MCD-COLSS-PP-0M,,,,,,,,,,,,,,,11,22,18,140,30,13,10,10,,20,39,,0,0,0,0,0,0,0
2PH-E1351-10,5,600,,,,,,,,4,,,,,,,2,300,1,,,,,,,10,0,50,0,0,20,0,0
50C-E6150-00,5,,,100,20,,,200,1078,,,300,,,,,,93,200,,,,,,,20,20,0,5,0,5,0,0
BDK-F171E-00,,,,,,,33,7,20,,57,120,8,34,107,5,55,1,51,60,2,,15,13,,3,14,2,9,0,33,0,180
B65-F61AA-00,24,3,4,1,11,4,11,5,1,24,53,8,62,28,,15,16,8,40,70,5,56,22,37,31,12,0,4,46,31,6,42,55
1PA-F6335-00,100,,42,30,2,,52,200,50,,30,,1,,,,60,,,200,,,32,20,,,0,0,0,61,0,30,0
54S-E2117-00,,140,50,6,,20,100,,20,10,,10,,20,,130,,,,,,52,100,,10,20,50,0,10,0,220,50,0
1S8-F4110-00,11,3,10,160,110,2,,55,90,80,3,63,10,22,,10,20,8,22,63,30,80,30,10,2,37,30,30,260,30,20,0,2
90185-16800,,20,1,,100,2,10,5,,50,50,100,30,,2,40,,,35,30,,125,30,20,,30,15,5,75,0,30,19,81
2PH-E7623-00,20,110,,80,20,62,60,42,40,150,60,63,60,40,40,20,10,10,,140,10,6,1,,,75,25,14,0,20,32,10,0
2PH-E2241-00,10,2,,5,5,10,,,,202,,20,82,,,20,2,30,,,105,5,100,,,50,0,7,50,0,115,5,194
90387-20810,,10,,,70,15,,,,50,,,1,50,,,8,,,203,50,,30,10,10,,1,0,10,0,2,0,10
90179-25810,50,10,,,,6,1,1,,,,101,,6,,,,,,,,200,11,100,,,0,5,21,0,1,0,50
2DP-E2450-00,3,42,,206,,,,2,5,35,,114,130,30,5,1,,5,30,82,5,5,65,,38,75,20,18,10,203,8,5,5
BF4-F0000-00-P9,280,40,92,27,10,4,12,80,,34,90,260,30,17,,30,,,30,,,,50,30,12,159,0,5,131,12,0,0,10
5BU-H5757-00,20,,150,,,,,300,,,,,,100,200,10,,,,,,,100,,,,30,0,15,0,20,0,30
55D-FG000-07-PB,21,155,8,102,4,7,17,,10,17,151,2,,32,25,30,6,78,10,32,40,40,30,2,2,15,132,0,15,10,0,0,3
2P3-F842M-00,200,,100,400,,,100,200,3,,,100,,,,100,,100,,10,,,,100,,,10,0,400,400,200,0,0
52B-E2228-00,30,50,,20,,530,,,,,,,5,,100,,10,,,200,,,,,,,0,97,30,0,36,0,10
5BU-F4773-00-P5,,,,,,,,,,,,,,,,,,,,,,,,310,,,0,0,0,0,0,0,0
5TF-F2151-00,,500,,500,,,2,6,,30,,,50,,,100,,,100,110,,,,,,,0,0,20,110,1,0,0
95027-06040,,,,,,,,300,,,,,,,,,,10,,,300,,,,,,267,0,0,0,0,100,0
MCD-RCYMH-BK-XL,,,,,,,,,,,,,,,,,,,,,,,,,310,,115,0,0,465,90,0,44
55D-F8322-00,200,50,,100,20,,100,,,10,,,100,27,,1,1,,5,1,1,,198,1,2,100,0,0,0,0,20,200,0
90201-25021,,50,150,200,,30,50,180,220,200,,5,80,405,3,,100,100,6,,,100,,,,,0,120,0,0,100,10,10
1S8-WE140-13,,,,,,,,,,,,,,100,43,20,10,70,10,43,23,15,,35,10,30,4,5,2,5,5,0,0
BES-F8346-00,,,,,,,1,30,2,21,9,39,2,41,12,78,7,12,1,83,28,8,46,25,4,5,86,50,13,101,35,167,32
1S8-F0000-01-P4,50,,,,2,,,160,,,,,,,,,,158,80,,,18,53,,,,0,0,0,0,0,0,10
45P-E6337-00,,,70,100,,-3,,,,,,,800,,,,,,8,,300,,,,,1,0,0,0,0,12,10,50
2WB-F0000-04-P7,121,13,143,108,304,,238,4,120,334,3,6,22,32,,,,222,,,20,24,12,,,30,0,0,0,21,0,0,0
2DP-E2117-00,,,50,,,2,8,,4,10,,,40,,,54,100,,,20,,,100,34,,,0,0,20,0,20,0,8
5XK-F5872-10,100,150,507,,100,100,150,550,10,,,81,110,52,10,2,,,90,30,,5,1,55,55,60,0,3,0,25,137,0,0
55C-F1511-00-P0,202,300,30,151,30,15,5,40,10,51,100,30,112,3,36,11,,78,20,,120,10,,1,2,30,25,58,30,0,30,0,30
5P2-F839B-00,6,5,6,6,3,13,13,22,2,10,113,11,9,24,11,31,15,35,12,8,10,67,11,29,56,22,26,14,109,33,26,80,60
93306-001YL,,,,,,,3,,,,,,,,,,,5,,300,,,,,2,,3,0,15,6,21,0,0
MCD-NONWB-SC,,,,,,,,,50,100,,50,213,400,,90,,,,,,,216,,,,0,0,0,0,0,0,0
BAX-H4740-00,,,,70,59,35,5,10,2,,33,115,13,35,1,1,,2,2,8,,3,122,30,107,30,212,128,126,5,7,40,110
BK6-H4300-00,41,62,3,23,33,24,,12,77,4,125,104,66,22,6,42,3,42,12,23,20,41,20,54,20,23,0,0,0,0,1,20,50
B17-E4799-00,190,9,78,9,32,26,525,1,522,11,557,523,6,11,,22,23,15,15,19,9,49,26,52,47,29,28,27,7,14,165,11,11
5TF-E4412-00,600,,,,,,,,,,,100,100,,,5,,,,,,,,,300,,0,0,0,0,0,0,0
5TF-F842M-00,,,,,,,,200,,,,,,,20,,,,100,,,185,,,,,300,0,300,400,300,0,0
14D-E7602-0M,50,,,,60,,,50,,,90,,50,50,100,,52,,,,50,50,,,,53,249,50,0,0,10,0,5
BDK-F1817-00,,,,,,,30,,,,31,,,,110,,20,,,,,,20,150,,5,33,20,200,10,3,510,35
B92-F0000-02-P8,42,74,64,24,,71,13,168,24,70,16,20,19,28,55,64,,35,37,,1,33,,62,16,1,6,0,10,1,59,2,2
2PV-E2576-00,,,201,2,,30,,,,50,,,120,,10,,,20,5,50,,,216,3,,,10,3,0,0,30,5,5
90201-08804,,,200,,,,,,,,,,,,50,,,,250,,,,,,,4,0,0,0,0,100,0,0
B17-F0000-00-P2,,237,,28,149,,103,100,4,148,,312,29,,,30,,84,10,,,,,30,120,30,23,0,70,53,0,0,0
1S7-E3542-00,,,,60,30,,55,,,,15,,10,300,20,150,,,,100,,,,30,,3,1,30,1,100,0,0,30
MCD-RDNRT-BE-0L,,,,,,,,,,,,,,,32,46,14,,13,1,13,,6,172,2,4,14,13,2,1,4,0,3
2PK-F6246-00,5,4,3,22,1,22,8,31,6,1,4,12,30,9,12,33,1,15,58,2,35,7,23,83,8,26,1,30,21,6,68,6,16
2PH-E7602-30,,,,,,,,,,,,,,600,,,2,300,,,,,,,,,0,0,0,0,210,0,0
5P0-E1650-00-0M,50,,30,400,1140,,530,,,300,2,230,,,,,,,,,,,2,300,,,200,0,0,0,0,0,0
90160-05009,,500,,,,,50,20,675,,,10,,,,,2,,,,,,,,,300,1,300,0,80,300,0,30
BBP-F8311-00,,,,5,18,29,29,8,14,28,34,25,38,42,42,75,19,12,15,7,23,49,22,4,5,28,1,7,24,15,33,5,22
BAX-F1816-00,,,10,,,10,,,,,20,50,20,,,,,,1,300,,,,,,,0,10,300,0,0,0,0
BF4-F4773-00-NP,45,,120,,530,50,20,,,,,,,200,,,,100,,,200,,,,,,0,0,0,0,0,0,40
1PA-H1410-00,,116,,130,,1,160,200,,100,,106,200,100,,,,100,100,,,,,100,,,406,0,0,0,100,100,88
31D-F6210-00,200,200,,,,,,100,,,,3,100,,,,300,,,,,,,,,,0,0,0,2,0,0,0
5BU-E3621-00,10,300,,,,,,,,,100,,20,,,,300,,,,,,,,,,0,0,0,0,0,0,0
90201-08859,10,,10,50,20,-10,,,,100,500,30,40,,50,100,100,,,10,,40,,,,,0,700,600,50,100,300,0
90467-100A1,,,100,,500,,,,,,,,,,,300,,,,,,,,,,,0,100,0,0,200,0,0
98517-05012,,,200,,,,,,,,,,,,,,,,,,,,300,,,,0,0,0,0,0,0,0
BDL-E1650-00,,,,,,,,,,,,,,,,,,,,,,,,300,,,0,0,1,1,601,250,0
BJ8-E7602-00,,,,,,,,,,,,,,,,,,,,,,,,300,,,0,0,0,0,0,0,0
BG6-WE13E-00,,,,,,,,40,,79,,,31,,10,11,,30,2,,,62,120,30,33,2,60,60,64,30,0,1,4
4UV-F0000-10-MR,,160,,60,,,60,50,80,30,30,50,2,30,45,10,,,,,,110,30,30,30,45,15,0,0,0,0,0,0
31B-H1410-00,,310,,260,50,,100,,,340,150,,,,,,,,,,,200,,,,100,9,15,0,100,0,0,0
90202-10120,,,,,50,,100,200,,,,500,,,,,,,,,100,,100,,,100,0,0,0,80,0,0,0
90387-068J7,,,1000,500,,,,,1000,,200,,,,,,,,,,,,,,,300,0,0,0,30,0,200,0
31B-F313B-00,,,45,131,,32,1,121,101,12,9,1,1,21,100,3,,3,2,51,1,30,56,51,1,1,0,22,11,0,0,12,104
1WD-F7461-00,17,13,1,,5,8,27,12,,51,13,7,6,21,6,31,,6,34,31,35,41,18,2,77,18,55,43,31,13,56,15,57
BK6-E1351-00,,,10,,,,5,,,,,1,10,,,2,6,,,,3,151,30,100,,7,19,3,5,20,510,0,8
B5V-H431A-00,,3,7,4,32,8,7,20,1,18,25,18,21,25,42,26,7,2,7,16,38,6,7,13,17,118,11,1,6,8,11,12,9
MCD-COL22-BK-2L,,,,,,,,36,3,93,85,12,3,18,182,,,16,16,9,,8,7,,51,9,3,0,1,0,0,0,0
90387-15810,10,,,60,10,57,105,503,1,,10,3,20,143,,,100,100,5,1,50,30,,,,10,0,27,100,10,50,0,2
B65-E5431-00,7,14,2,26,6,16,13,33,36,41,12,11,11,130,,53,,24,2,52,5,15,86,45,2,12,59,10,35,0,0,53,2
BDK-E244F-00,,,,,,,,,,,,,5,100,153,,3,55,,,,,15,20,50,,174,13,220,52,113,760,515
BK6-F6122-00,10,14,8,2,2,2,2,10,10,22,33,22,15,16,5,,28,66,8,2,30,53,20,15,66,3,4,31,10,34,29,21,40
BK6-F6121-00,11,3,10,1,4,3,11,26,21,11,25,31,14,13,26,3,31,46,17,3,17,42,30,12,61,8,0,21,10,32,31,12,53
BBK-H3550-00,,,,,,,,,,,,,,,,,,,160,,1,,105,,5,25,18,20,43,5,11,3,0
93106-20816,,,,200,,1,,3,,155,,2,300,2,21,3,21,,,10,150,7,4,13,27,40,240,20,0,80,46,0,17
5TN-F582U-01,204,422,100,18,2,20,12,10,10,128,100,116,112,18,11,4,4,5,207,6,12,12,13,,,21,9,9,11,5,12,8,10
B5D-H277A-00,,,,,,,,,10,2,25,5,3,5,113,,17,,10,10,30,10,15,52,23,15,1,23,0,0,30,0,10
MCD-RDNSS-PP-2L,,,,,,,,,,,,,,,13,16,40,14,98,1,16,2,,4,10,80,1,1,3,0,0,0,0
3XL-13100-00,239,80,2,30,60,,150,90,317,100,410,1018,555,165,53,,,,,,,,,240,,,0,0,0,0,0,390,200
B65-F171M-00,2,6,8,21,2,5,1,2,5,41,21,21,10,181,2,36,32,1,35,43,6,79,1,,25,32,0,19,21,32,10,51,31
3C1-E5521-00,,,,4,,,80,40,5,,3,,,30,70,,60,,,2,50,,50,,40,20,0,0,60,0,0,150,0
BDK-F3100-00,,,,,,,,,5,,11,45,15,1,33,39,26,55,10,17,16,17,4,34,8,33,21,12,13,7,26,0,9
B65-F835U-00,3,31,8,36,10,53,14,31,2,8,6,25,11,69,7,57,11,,33,,,,25,20,100,38,25,0,17,0,10,25,80
BDL-FG000-00-PM,,,,,,,,,,,,,,,,,,60,10,16,4,18,22,29,112,20,92,0,6,19,22,1,14
5XK-F7422-00,505,2,20,,,,,20,,,20,1000,,,,,30,30,,200,1,,,,,30,0,0,0,1,0,0,0
1S8-E6135-00,520,30,,200,,,51,250,,50,100,,10,10,,,110,,50,20,11,,,50,,50,0,0,0,20,0,0,0
B17-E5421-00,50,12,10,61,10,66,20,8,,87,152,100,114,25,6,42,,20,24,10,50,41,41,,41,15,164,14,30,1,87,225,36
5BU-F4773-00-P0,,,,,,,,,,,,,,,,,,,,,,,,290,,,0,0,0,0,0,0,0
MCD-RCYMH-BK-2L,,,,,,,,,,,,,,,,,,,,,,,,,270,20,40,40,21,100,0,0,47
3YR-E4458-00,,,,,,,,,,,,,30,,,,,,,,,,,30,259,,0,0,0,20,0,259,0
91317-08030,120,40,,,,,,,,,,4,,,,,,110,,,,,100,,,78,200,0,0,30,50,10,50
5VW-H1960-01,2,3,10,71,70,17,10,100,90,20,101,110,110,60,15,10,40,20,10,20,40,50,40,,20,22,117,70,10,55,45,51,20
BK6-E6325-00,,,,,30,,,,,27,1,59,40,,,27,,,,,5,,3,200,50,2,2,0,3,55,100,200,50
5R2-18115-00,,,,50,300,,,70,,,500,500,,150,30,,,246,,,,,10,,,,0,0,0,0,160,0,0
BK6-E4718-00,5,9,9,3,34,4,10,3,19,14,67,13,31,44,6,40,29,5,8,4,8,26,47,18,74,21,11,138,59,15,22,13,10
1X0-23168-00,15,,,30,25,100,,,,25,,300,,,226,,,,20,,,,20,,20,,0,0,0,0,0,0,0
B3F-H1950-10,,,,,,5,50,,10,,1,10,10,,5,20,,5,50,100,10,5,53,15,3,20,0,0,3,0,0,5,55
90179-12808,,1,,600,25,,,300,1,,,3,500,1200,80,,55,130,,,,,20,,,,0,10,0,0,0,60,0
90201-20821,,310,100,55,300,5,,140,,,50,500,40,200,32,,,,,,,200,,50,,3,0,0,0,10,3,110,0
3XL-F836G-00,30,300,100,200,550,,5,,300,500,650,,,50,5,,,,,50,200,,30,,,,250,0,0,0,0,0,0
1VP-F5364-00,50,80,200,,,,20,200,,,,160,,,,,,,200,5,,80,,,,,0,0,20,0,0,0,0
90460-49058,,300,250,200,300,,300,200,200,5,170,300,100,,,,,50,30,70,,,110,,25,,100,0,0,0,200,0,10
55D-F7111-00-33,220,32,35,39,,10,140,,110,185,,,675,12,50,40,50,20,20,15,,,50,,20,20,160,110,25,0,75,0,80
50C-E4411-00,50,,32,20,,,,,,4,,,102,2,60,50,,2,,10,70,,40,,52,,12,30,120,0,118,0,0
MCD-RCHRD-GR-2L,,,,,,80,,,,1,400,,120,,20,1,,81,20,,1,16,115,30,,,0,0,0,0,0,0,0
BDL-FG000-00-PL,,,,,,,,,,,,,,,,,,60,12,88,2,19,22,34,44,3,53,12,36,55,27,17,28
2SX-H212B-00,20,67,10,40,15,13,,,1,30,37,,81,4,,1,55,,32,30,4,2,3,27,12,118,51,10,50,105,15,1,35
93306-004XV,,,,,15,10,20,400,5,,500,100,100,,,,,12,,70,,,,,100,100,0,0,0,20,0,0,287
90388-10805,2,204,10,,,4,2,,5,,,20,30,10,4,,20,10,102,2,10,32,50,5,30,16,2,100,6,410,10,0,0
5PV-FG000-01-P0,,500,,9,,200,,,,,,500,,,,,,63,,,,200,,,7,11,0,0,0,0,0,0,0
90179-12588,58,1,,5,330,2,220,400,,60,,510,500,,30,40,5,13,,30,,45,,101,3,14,20,50,20,0,10,20,95
1VP-F6241-00,2,2,1,12,,1,,50,41,7,202,54,29,1,6,34,11,21,26,31,53,7,22,26,13,31,26,62,7,0,25,1,9
95E32-06080,,20,,,,,30,,,,30,,,1,30,5,,3,1,,,,10,200,1,31,10,0,2,133,0,5,0
5PV-F0000-P3,,60,,,,,,170,138,70,,122,110,32,,,,78,43,,,10,20,,50,80,0,0,0,0,0,0,0
94568-F9096,,3,39,15,10,5,102,20,,,101,7,200,105,,102,,15,30,100,,,6,19,5,3,62,200,26,306,350,802,300
BG3-F1737-00,,,,,,,,,,,,,161,75,52,68,,,,,100,,2,6,52,,3,21,0,0,2,0,22
5YP-E4411-01,5,,222,,,,,100,,50,100,1,,30,100,30,,,,,,,,100,50,,0,0,120,0,50,0,0
B65-F7481-00,13,14,8,50,28,12,29,48,4,7,11,72,16,59,1,15,22,3,6,150,2,30,20,,,31,0,43,0,0,10,1,20
3XL-F4728-00,50,,,,,,,,20,,,,50,,,,,10,30,200,20,,20,,,,0,0,0,0,0,0,0
3XL-F4738-00,50,,,,,,,,20,,,,50,,,,,10,30,200,20,,20,,,,0,0,0,0,0,0,0
5VW-F1611-00,150,50,150,,62,,100,,5,,100,,,,10,50,5,150,,10,,50,,5,,,0,5,50,50,0,0,50
95D32-06016,2,20,,10,,,50,,,,50,,,,,,,,80,,,200,,,,,0,0,0,0,0,0,0
MCD-GBMUG-SE-23,,,,,,,,,,,,,,,,,,,,,,,,,280,,0,0,0,0,0,0,0
4UV-F0000-14,,160,,100,,10,,30,50,80,,50,,,,30,,,,,,90,40,30,30,60,20,0,0,0,0,0,0
3C1-F7413-00,,50,,300,,,,250,20,30,,3,,,,,,,100,,10,100,,,,70,0,0,0,1,0,0,0
BAX-E8111-00,,,,,,,,,,3,,30,,20,100,31,7,,20,1,100,,20,,,,10,100,28,0,0,0,30
B74-E7674-10,,,,40,,,,,4,20,10,32,1,,,125,,20,,,40,30,40,4,20,,13,0,12,20,90,12,4
1VB-XH250-01,3,2,12,152,10,10,105,100,4,17,14,2,58,50,,10,50,3,150,50,,,,5,,10,1,0,0,5,1,0,100
B65-E2467-00,,2,5,31,,,30,,3,10,,10,3,18,30,4,,,23,15,5,18,120,20,21,22,1,10,21,0,20,2,0
MCD-CGP22-BB-2L,,,,,,,,,,,,,,,29,14,4,1,4,64,68,4,9,,72,9,0,0,0,0,0,0,0
55C-F4730-10,,30,53,40,10,12,10,22,101,15,40,32,50,1,80,23,10,25,81,3,3,,10,1,22,20,40,10,50,0,10,63,16
B17-F8322-00,20,15,60,,,50,,8,20,,,91,55,,20,,13,12,110,2,,20,,,100,,105,0,0,0,121,14,200
B65-F7488-00,10,9,36,,27,,26,34,31,12,13,72,15,62,2,12,22,20,7,50,101,31,,,,31,33,53,11,1,20,1,2
5D9-E6357-00,,60,,,50,100,70,,10,,20,,1,,5,20,100,40,25,5,,10,10,40,20,,39,0,25,0,5,20,10
BBY-F6110-00,,,,,,,,,,,,,,,,,,5,38,11,74,10,10,41,61,25,107,80,116,10,107,1,99
MCD-RCMRD-BE-XL,,,,,601,500,,320,,160,1,,160,20,21,1,81,91,60,20,,,,,,,0,0,0,0,0,0,0
94700-00439,2,62,20,40,60,10,10,,30,100,220,132,150,440,20,30,,10,2,,,,80,30,101,,70,80,0,0,200,110,31
2DP-F582U-00,56,9,8,13,1,30,72,72,82,105,20,18,344,72,30,17,17,8,23,47,11,11,8,50,11,40,16,22,26,10,51,10,37
3Y6-2317J-00,,30,600,320,,,50,30,350,250,220,250,350,100,,,20,170,,,,,30,52,,,10,0,0,40,130,30,30
B65-F6143-00,31,4,12,,32,2,31,34,11,80,70,2,,71,,63,60,20,13,31,,10,5,,60,10,30,0,30,0,53,30,20
MCD-COLLC-BK-0L,,,,,,,,710,80,24,12,2,110,1,84,143,6,,3,25,,,11,,,,0,0,0,0,0,0,0
1PA-E3556-00,,,,,15,,,,,430,,5,10,,3,10,5,60,50,10,30,,50,10,21,23,0,0,0,0,15,0,30
BF4-H4721-00,,1,,,,5,3,,10,,,,,25,,50,,,,200,,10,10,,,1,0,0,0,0,0,0,0
B17-F5876-00,,10,40,100,50,,,300,,1,30,,290,,15,52,,,,1,30,50,123,,,,10,0,0,20,3,351,350
BBP-F171M-00,,5,3,5,13,20,76,28,4,37,91,24,29,133,8,11,27,3,22,21,43,48,38,4,7,38,34,22,32,5,69,22,42
1S8-F0000-01-P6,,102,90,1,,,,,,,,,,60,,30,,,240,,,,,,,,0,0,0,0,0,0,10
1S8-F5388-00,30,30,,,,,,100,,50,,200,300,100,50,,,,,,,,,100,,120,128,0,0,0,0,100,0
1WD-E2117-00,,30,40,,50,,,100,,,,,,,,,,100,,,50,,,,,120,0,0,0,100,0,0,0
BK6-E2170-01,2,20,,,60,,,,1,3,50,40,30,13,2,34,10,,39,80,2,21,,20,60,1,1,110,10,20,10,0,61
2PV-E2443-00,10,,10,,,100,1,30,,,1,10,50,30,1,,,10,5,,40,,200,,,12,0,13,0,0,97,0,150
MCD-COLLC-BK-0M,,,,,,,,712,80,17,19,6,111,2,84,143,2,,1,25,,,13,,,,0,0,0,0,0,0,0
B65-F6110-00,3,14,9,4,65,33,6,14,4,77,12,8,112,13,18,5,10,2,11,56,23,21,60,20,22,19,42,17,47,2,304,69,30
MCD-CSB22-BE,,,,,,,1,54,60,29,55,3,51,56,91,,,,,,6,37,55,18,38,21,12,0,0,0,0,0,0
2SX-F5181-00,,100,,20,1,3,,1,,12,2,,5,,201,1,,3,15,30,,,9,,1,6,1,0,36,10,0,10,71
5D9-E6371-20,,108,2,5,,20,50,,,1,50,30,1,,,,30,100,50,,,30,5,5,20,26,90,0,0,50,18,0,26
BAX-E5411-00,,8,7,,50,3,,,10,4,,20,14,25,5,,10,16,5,4,35,52,41,36,61,,125,1,32,12,143,0,81
BES-F8385-00,,,2,18,,3,91,34,57,22,16,36,2,36,60,5,47,10,20,8,6,10,10,13,3,73,26,10,2,50,8,12,31
1S7-F622H-00,,,,100,2,2,100,,,,,9,5,17,1,21,31,2,4,55,2,,2,6,6,134,0,1,0,3,1,3,0
2ND-F583T-03,20,,,50,,,,51,,2,25,125,60,100,5,26,3,,100,5,,30,58,30,,6,52,31,50,0,296,0,0
B1X-E3300-00,,,,,,,,,,,,,100,,,,,,100,,,,3,50,110,,3,10,0,0,0,4,100
BK6-E2410-00,11,12,3,,1,,6,1,7,5,8,20,26,15,3,22,17,80,4,16,12,4,16,34,30,25,7,10,27,33,20,42,32
BBK-H4310-00,,,,,,,,,,,,,,,,,,2,83,62,58,6,36,1,4,11,12,12,104,5,3,1,8
50C-E3586-00,,20,5,20,15,,6,50,,30,43,7,,20,100,,20,,,70,,,,70,2,,0,0,10,30,0,40,30
31D-F7211-10,2,40,105,10,30,,,50,100,,71,21,130,,61,,,4,30,70,30,41,5,20,,1,0,0,20,30,212,21,0
BF6-E2170-01,,,,,,,,,,,,,,,13,,,5,,,30,,3,6,100,105,0,2,0,0,100,2,1
1S8-F5321-00-NP,120,,55,,80,,,,,,,120,,110,,10,,230,,,,,,,21,,0,0,0,0,0,0,0
B6H-F6110-01,,10,3,2,1,1,25,11,24,22,21,12,40,6,8,35,33,1,,68,5,61,,35,1,14,5,6,2,4,70,121,10
5XK-F580U-00,10,245,330,,10,10,12,115,300,74,30,172,181,250,20,30,20,100,,50,,,10,,20,10,0,25,154,210,25,0,10
5BU-F842M-00,10,10,,10,100,6,,,5,500,,700,,100,100,,,,,,160,,,,,,0,0,0,1,0,100,0
90430-06817,110,,,100,,330,,,,,,,3,50,,,,,,5,50,200,,,,5,150,0,0,0,230,30,5
BAX-F164F-00,,5,15,50,,5,5,,3,,15,10,31,59,,,1,2,32,8,2,24,80,,70,41,11,2,42,25,20,35,50
5TN-E3325-01,100,,100,,,,,10,,200,,,120,30,100,,120,,,,,,20,,,20,0,0,20,0,0,0,50
1S8-FG000-70-P0,,,,,,2,,110,,,,200,,,,,,100,50,10,,,100,,,,0,0,0,0,0,0,0
21S-F6210-00,,,,200,100,100,20,,,,,,100,,,,,,20,,240,,,,,,0,120,0,0,103,120,0
3Y1-15361-00,,,2,,,,6,50,20,20,300,50,500,,220,,,40,,,,,,,,,0,0,0,0,0,0,0
40D-H2370-00,,,,,,,,,,,,,50,,,30,,,,,,200,,,30,,0,0,0,0,0,0,1
B17-F1668-00,1,,,100,,,,,,,,,300,,100,100,,,,,60,,,,,,0,0,21,0,0,0,1
MCD-COLRT-BE-XL,,,,,,,,,,,,,,,28,19,8,132,14,18,6,12,22,,,1,1,0,0,0,0,0,0
55D-E5524-00,,61,,7,,5,,,,,10,,,,40,10,15,35,5,15,7,10,50,33,10,30,1,8,0,6,10,0,0
MCD-RDNRT-RD-2L,,,,,,,,,,,,,,,15,16,80,8,9,,5,5,10,,2,110,5,1,0,0,1,14,0
1VP-E4611-00-NP,,,,,,,,,,,280,,,,,,,,60,,,,,,,200,0,0,0,0,0,0,0
B65-E7620-00,12,,,8,8,10,1,52,11,35,9,54,103,6,2,10,,59,25,,8,15,118,20,2,,2,0,9,4,5,2,41
B17-F4773-00-PA,,,,,,,,,,,,,,,,,,1,60,,21,12,52,111,1,1,10,0,0,50,103,1,58
95E32-06040,,,,,,30,50,,,,,,,2,,,20,222,,,,,,,7,10,11,0,0,30,0,0,0
BF4-F1611-00,5,15,50,,55,15,30,7,21,32,100,10,20,22,25,,30,30,33,,30,2,10,45,22,32,0,0,20,5,7,20,180
B74-E7664-00,,3,40,102,10,,,,4,70,,12,18,,,156,15,20,,6,40,,,4,,18,33,0,51,26,150,108,28
2SX-F6145-00,50,1,51,1,100,101,50,3,11,20,27,9,50,5,6,,,3,,,21,12,7,182,1,27,25,1,106,1,10,100,2
B5V-F741E-00,11,,41,20,13,3,11,2,2,25,14,51,117,107,15,5,33,5,12,31,10,2,13,12,23,97,11,6,13,8,111,18,3
BK6-E6324-00,200,,,,50,,,,,22,1,60,150,,,,,,50,,5,100,50,,50,3,87,1,2,5,210,200,50
93210-60800,,30,,30,,,,,,,5,,,200,10,,,5,,5,,87,,50,,100,0,0,0,0,0,0,0
BS7-H1410-00,,,10,11,10,4,1,2,13,21,4,43,1,2,10,,13,28,22,31,22,10,45,28,33,15,22,7,10,17,3,13,8
5YP-W0041-00,,,50,,300,,203,50,52,50,56,50,,,,2,,,5,,50,,50,,,150,0,0,0,50,50,50,0
B92-FG000-02-P8,52,48,32,22,,62,5,73,27,20,14,10,19,87,65,34,10,13,37,,2,21,,63,10,1,0,0,1,1,15,0,2
55D-E4901-10,5,81,31,25,12,10,27,47,39,15,22,243,36,69,124,42,24,,20,15,3,1,5,,22,,0,0,0,0,20,100,0
BAX-E5362-00,,,,,,10,5,1,,,1,30,105,30,,1,,,90,,50,51,30,,13,21,0,0,20,0,0,0,0
B92-F6113-00,100,200,100,200,,,,,,,100,,200,100,,100,50,,,,100,,,5,,,0,0,0,0,0,0,0
1WD-F7451-00,2,1,11,1,2,30,38,13,,31,1,9,10,59,3,35,1,5,21,21,37,30,16,2,62,22,65,52,0,10,22,43,27
B92-F474W-00-P0,,10,,1,,,,21,,,,56,30,30,10,50,10,20,,,50,50,24,20,20,1,10,54,0,0,4,25,1
90105-10855,,,,,15,,,36,,,30,,,10,,,10,,,200,,,45,,,,0,0,10,0,0,10,0
5XK-E8110-00-0M,3,,,,,1,1,,50,100,,1550,1000,5,,,,5,50,,,150,,50,,,0,0,0,0,120,0,0
